ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
43,134,99,218,71,2095.341194,30480.32381,5562.75649,24684.47188,46567.68153,13327.07073,20499.21989,204207.8079,515624.5248,501.1880292,168986.1185,198232.4935,49263.43072,155853.6014,34639.26963,27323.53894,336156.5666,576614.3015,533244.55,165453.4779,7401.944799,0,42595.07857,0,1749451,2775933,1128806,621289,481940,539967488,-8000,983843.5,1332081,46442.18182,573,79,72137,1046323,191820,853036,1595113,458716,712297,7112802,17917773,17227,5818528,6772087,1698348,5379745,1191598,943405,11474219,19843450,18468383,5716838,255160,203,1469761,0,61.86,78.68773333,374454.3467,4916726.907
44,62,62,181,46,2288.348477,29204.48618,5663.153067,23677.64756,52861.40568,13523.4233,26330.58885,210326.2786,270285.3124,518.2718377,203327.483,206401.1914,52360.08226,156441.9841,35291.28125,27698.97589,334747.8966,569445.3459,515968.0305,182094.6734,6976.991782,0,43252.76067,0,1630572,err,1139068,621961,526807,552538112,-10000,924274.3929,2652971,46554.6,907,78,74750,950917,185196,776528,1719021,440993,865602,6872031,8857106,16903,6641663,6796116,1707658,5109697,1153377,904229,10952534,18315679,16957425,5958576,224312,0,1419546,0,63.24666667,78.59566667,390043.4667,4992572.08
45,31,125,197,47,2413.243674,29306.69691,5674.118689,21992.53153,55016.75214,13852.16892,26324.21153,151615.5119,344049.3829,534.6649873,226196.8033,204056.6528,52505.86489,135681.3987,35802.56971,20885.5524,347561.4945,307908.2181,408962.9464,171135.6144,9162.226401,0,41288.38156,0,990778,2193558,1148242,615385,551511,535080960,-6000,756967.3333,944130,46349.5,453,77,72461,869337,170572,659260,1651100,415654,793117,4564162,10325777,16050,6775276,6123927,1576172,4070771,1074138,626867,10430564,9154268,12284033,5138393,265343,0,1235113,0,44.83221477,58.85295302,330244.8322,4884894.148
46,28,210,139,57,2209.375977,27684.98759,5561.919616,21070.7347,49782.10013,13306.04189,15761.84488,125966.3605,338948.6901,517.1729,187350.9559,202667.6261,50019.28055,120143.7148,33660.16133,18990.79957,332997.5613,189034.1142,80648.52386,144988.0529,7070.678787,0,35833.69511,0,782489,740118,1155896,604173,513610,533684224,-4000,703680.4074,944737,45533.54545,-334,77,66359,823625,166654,630823,1493626,399789,475258,3782076,10179401,15509,5692171,6096660,1501515,3603756,1008659,567887,9974079,5639226,2370559,4321580,214132,0,1072423,0,14.42281879,32.97765101,314360.4295,4810331.356
47,98,220,16,92,2275.16724,27800.95045,5457.917329,19710.19603,51287.06914,13187.153,23880.2024,139703.7739,388854.0903,518.397211,200096.4244,237131.6591,51099.91859,119202.8241,33569.69398,18981.31938,337213.8377,208067.627,91027.20897,159986.1704,6337.721544,0,37367.01889,0,936134,782378,1152193,587671,520999,546205696,-6000,734420.963,5522931,44966.81818,323,77,70091,846592,167759,607994,1577375,406932,742411,4319104,11986533,15976,6171942,7155411,1575646,3675969,1036400,585117,10345305,6447434,2842030,4961044,211563,0,1155494,0,18.86666667,36.00406667,337344.9333,4756784.96
48,39,205,115,72,2077.388999,29395.85425,5257.713601,24570.73909,43098.93571,12819.18654,11757.02375,104017.2863,342544.0663,494.270861,160706.4941,202379.642,54153.99834,123509.4053,32278.09158,18282.41073,307160.299,218011.454,85059.10377,120691.7149,6259.858718,0,33196.44556,0,994771,739310,1095142,580304,476574,496164864,-6000,601225.6154,1643419,44259.5,-321,76,66182,929838,167057,781530,1368696,407580,385173,3350824,10918174,15750,5069785,6443960,1728473,3947838,1029695,591547,9834165,7225520,2828659,4006951,203776,0,1063876,0,13.54,33.9644,260104,4677458.8
49,116,103,36,92,2589.099165,34240.92375,5702.915508,26424.10761,69606.53559,14011.85013,39780.4555,253048.9215,200638.1625,536.5102346,290222.9762,202752.105,53156.6696,161096.8519,37872.56172,29550.96613,793227.6411,732665.1916,742008.619,221383.287,7678.726951,0,50417.51212,0,2062314,err,1734369,783748,703817,542691328,-12000,1280856.333,1954211,45513.14286,3056,76,78020,1014692,171991,800486,2088807,423261,1195781,7588399,6017066,16161,8654891,6100162,1594258,4837906,1142348,887328,23881276,21828858,21910551,6632261,210479,0,1517474,0,61.10738255,76.48375839,397771.5705,4880133.342
50,30,185,160,52,2988.040327,30227.02777,5266.781887,24468.62657,34846.90334,12623.38226,9060.37471,90719.57968,336741.6435,490.6297779,108878.1111,201904.0776,53755.51864,110094.1754,32327.61442,18394.05847,266006.7604,223655.2455,70848.43248,86477.23629,7973.337933,0,36624.02762,0,998646,698632,1018646,474669,357310,499462144,-4000,543359.1429,2264013,45187,-1226,75,98451,970761,171226,792739,1127111,411333,301282,2970602,10965437,15961,3537682,6572678,1750418,3601896,1052724,602308,8624410,7474822,2481755,2909775,262295,0,1190764,0,11.18,32.2164,254404.32,4702294.933
51,152,184,221,43,2516.910127,28278.24563,5419.141313,21950.34993,71792.72313,13037.10295,31746.20751,185067.9549,408730.0735,521.4074721,308039.0109,194952.4011,51808.7855,122879.9679,33583.66314,19578.96777,782062.4235,253542.5629,127800.0818,212917.3606,6991.10762,0,43149.35943,0,991837,915774,1850846,844082,796567,591818752,-6000,939749.8,1254035,44377,1722,75,74570,833568,160860,653354,2127162,386670,941742,5477575,12119711,15427,9123248,5769255,1536760,3649822,996911,581890,23189859,7545429,3921542,6336160,204809,0,1285853,0,17.54362416,34.19845638,347165.7987,4756318.148
52,27,193,114,92,2176.760571,27093.21881,5366.66398,20210.85653,50128.65961,12814.66238,17834.39481,128616.514,387393.9786,504.2725212,193457.6998,207015.7468,51282.26586,119736.2212,32458.81693,18267.62169,324424.402,203986.8157,89321.52874,142765.8336,7490.899519,0,34617.65463,0,970624,790666,1151979,610976,519462,567730176,-6000,689062.3333,2108987,44442.375,-458,74,68688,846935,169022,638082,1576095,403972,565506,4054649,12213328,15889,6105027,6448860,1619062,3783379,1024453,578891,10269837,6554711,2906595,4563078,227136,0,1091941,0,18.08,35.25793333,313557.4133,4789984.453
53,26,107,80,4,2264.631439,26844.86434,5269.515619,19443.39412,55787.79325,12705.29899,24614.05089,149855.5138,96631.82307,501.8212515,219935.0732,192293.922,50414.02095,118745.1876,32492.0749,18081.23527,434579.0636,222374.325,100113.2423,178930.5823,6428.541858,0,38390.39026,0,986078,841622,1469816,700945,649240,532897792,-6000,712962.28,1798003,44436.85714,526,73,68434,792568,156264,586525,1732951,377850,761818,4633830,2855529,14927,6832844,5646990,1494316,3554904,966847,541360,14610242,6759943,3146696,5701492,196471,0,1184477,0,17.68,34.85213333,337993.04,4751492.453
54,237,140,37,87,2345.673029,26549.88003,5388.577815,19702.95253,57932.6249,13276.03917,25877.08191,154816.7089,388300.2942,518.9509166,229059.1279,196528.1608,51746.89303,120236.9678,33737.78915,18632.66382,474782.5114,209977.4488,82681.74557,180793.7794,7566.23004,0,39312.12467,0,844260,765467,1466768,697083,639061,538816512,-8000,779108.6296,944529,44440.14286,23,73,71787,800935,163997,601595,1819890,401269,805105,4834858,11674893,15694,7300167,5953153,1557190,3643530,1020229,565863,15953839,6505558,2685525,5762776,228143,1004,1226471,0,14.06,31.72293333,341519.76,4807675.04
55,189,191,142,93,4375.660795,27607.49347,4843.63927,22586.60358,22801.08295,11970.44978,6613.16733,67388.86449,566291.2446,462.8201923,59483.76947,198290.9224,52302.03817,102172.5823,30630.09829,16839.89601,120550.7039,194886.9489,141265.8285,58599.31954,6126.859785,0,31582.91263,0,1034630,965205,807612,269206,208390,510349312,-4000,620202.7,1640466,43769.375,-1007,72,109578,679594,120073,559788,564964,298179,169031,1667549,14059452,11457,1474305,4875694,1298229,2530961,761312,416337,3169854,4730281,3379674,1434801,142779,0,780846,0,9.073825503,28.73644295,238105.7181,4754668.134
56,230,204,130,35,2681.707698,30964.03268,5615.481429,24293.57629,77406.99245,13910.38665,32370.6061,199176.5228,299002.9312,541.5727258,325882.7794,197509.3875,53740.85258,139199.2561,36303.23387,21025.36573,1071428.21,307938.0584,182416.2154,263075.1356,7007.159634,0,50642.76657,0,945220,943880,1978351,843680,801131,548028416,-8000,961439.4643,866429,43548,2405,72,80834,1010775,169470,731931,2326947,418584,980935,5975131,9002037,16363,9736565,5991193,1617474,4160668,1093947,631412,30936694,8994992,5596553,7752624,208463,0,1523811,0,13.69798658,31.51342282,326430.4966,4752307.732
57,235,176,31,64,2521.622004,29365.96172,5467.898205,22955.94782,73517.88858,13332.8722,31445.31987,187192.1798,346969.1015,523.5871762,308345.4585,201391.2907,51903.88847,126781.2455,34730.75834,19805.46726,790373.5932,272636.404,189434.4064,203332.6189,5791.414589,0,44481.65386,0,1032686,1001842,1852526,854088,788303,563511296,-8000,944218.25,2573605,44783.71429,1416,71,82156,971559,178693,753069,2395790,435765,1023817,6112250,11346528,17062,10023586,6614958,1695168,4154570,1135889,655380,25739811,9095877,6245213,6723066,177583,0,1455443,0,17.11409396,34.48530201,337305.4228,4830664.268
58,49,100,63,67,2527.27604,28856.48837,5356.576664,22080.22576,71778.19376,13145.49814,31671.38969,184941.9833,159083.9763,518.3422419,303779.4264,195933.1275,51201.9044,126167.0203,34234.80627,19446.02975,773925.8096,251440.8244,192954.1516,214154.8443,4955.016149,0,44669.43352,0,1021376,976972,1818586,836948,791327,570236928,-6000,866449.92,1256052,44777.6,1276,71,75703,855711,160480,661985,2146684,393950,944965,5523213,4748700,15522,9047997,5858234,1528812,3762596,1025973,582794,23090866,7576460,5645849,6388878,151118,0,1332464,0,16.96666667,34.27186667,341602.1333,4888391.92
59,134,128,207,30,2337.99876,29079.94297,5444.774941,22231.44036,60150.62042,13422.7441,26052.22252,156014.3765,282498.8672,520.0365544,252049.071,219671.6087,53371.00188,125870.7702,34520.1049,19495.6653,518095.5643,242117.4552,135592.7434,166768.9366,5001.037065,0,38152.28776,0,992114,898144,1492783,720141,642153,543965184,-6000,728713.6154,2109127,44451.55556,321,70,70853,873777,164277,676474,1865216,403265,815080,4823170,8462396,15651,7816315,6614281,1600624,3791001,1041015,587050,16883784,7358799,4382267,5044954,145951,0,1154157,0,17.18666667,35.11706667,299696.88,4699597.973
60,138,230,29,88,2060.309339,28760.58267,5095.793231,23504.84261,45289.4148,12469.21924,13676.16842,109413.8057,420721.5091,483.4588473,169588.1132,193185.8437,51719.23251,121388.4504,31870.17674,18224.75772,311414.0485,237574.4473,106426.5529,125419.7206,5205.611319,0,32790.39046,0,1075070,822832,1174145,600250,496679,514691072,-6000,678189.3103,1953149,44423.85714,-412,70,71134,990227,174979,808564,1565156,429794,492272,3843753,15102871,16640,5895006,6631445,1782360,4205636,1104070,633461,11961923,8386888,4103536,4397395,178203,0,1142384,0,16.11333333,35.6602,261159.0933,4751648.427
61,122,94,19,100,2635.054813,30544.07059,5494.840428,23706.93836,75686.95132,13820.21732,32541.4391,196353.0314,207512.3653,539.555592,318617.4884,203859.9854,53415.38755,135701.5336,36177.56575,20855.85428,868906.4442,289788.7105,237574.9697,240753.5856,4428.715798,0,48835.03769,0,933526,1045098,1876125,845632,794975,584429568,-6000,869266.5769,1177159,44487,1940,69,79132,915096,165160,713242,2273116,414699,977637,5864810,6223331,16204,9581598,6136421,1602356,4059993,1087925,626838,25861375,8682293,7107554,7108231,143711,0,1454985,0,15.89261745,33.01557047,329993.8255,4667033.074
62,133,25,85,59,2259.488365,30659.22544,5085.823853,25298.65762,61902.47622,13167.71117,24815.61804,161624.0932,164400.8593,500.1594535,251552.1598,204580.6261,52545.97789,137903.8865,35011.25531,21118.67343,690222.2594,360499.3181,647114.2095,169056.9544,5740.331161,0,42367.58657,0,1144670,2939830,1708052,751457,640840,488345600,-8000,1018995.357,3272103,44901.9,1157,69,75183,1016141,169353,841974,2023323,438650,824084,5354481,5729842,16641,8317084,6759820,1745664,4556384,1164989,706189,22617119,12104924,20607020,5666252,196187,0,1409069,0,34.95333333,51.3736,291264.8267,4610801.28
63,82,39,169,95,2051.737184,28647.62156,5025.083168,21674.47846,54503.46074,12671.91547,11457.86877,118812.4224,388731.4179,483.3694009,198043.3674,197463.5629,52076.13804,135576.7055,32606.84829,20048.92801,333411.1723,331840.2469,391326.2996,127821.3228,4206.49484,0,35112.04951,0,1262076,2161820,1139804,685852,552208,496590848,-8000,837510.5862,1099867,44636.16667,274,68,68750,949379,167704,727576,1811525,424331,388974,4008518,13398109,16166,6609923,6647591,1745595,4543108,1094072,677381,11110878,11357436,13171588,4321824,146126,0,1177424,0,0,60.06226667,0,4668911.12
64,59,30,152,65,2004.207769,30096.64295,5009.507506,23641.1716,39011.77705,12697.43592,10865.61037,108338.9529,259056.3199,483.5285888,133909.5872,195016.1752,52842.22578,125963.9854,32413.97789,19302.85136,304805.4058,301623.9075,259381.321,121163.2867,5895.121497,0,34607.59078,0,1162978,1870719,1130386,536327,431828,484872192,-6000,621586.3077,1642577,44422.5,-664,68,60122,890183,150730,707401,1164729,379762,322922,3225091,7762588,14487,4039583,5884635,1581775,3772042,970969,577816,9114024,8995319,7831492,3626870,181205,0,1035727,0,0,51.21026846,0,4643454.765
65,16,107,186,81,2927.08086,27627.34195,4672.867758,22928.79902,14200.48516,12147.37787,6544.800326,56290.0289,424002.8051,461.9566325,29902.47175,197322.0007,52862.79228,115741.7036,31881.68338,18389.21128,177023.4742,290809.7628,402522.4358,68258.4113,5804.417518,0,32094.73028,0,1204520,2508048,911498,146363,112894,511533056,-6000,621812.12,1951698,43529,-413,67,82473,783683,133391,654236,413582,347778,194153,1679909,12598796,13215,918527,5681926,1513002,3328321,910794,530554,5180220,8491299,11687762,2002334,157478,0,916920,0,33.32214765,48.82221477,232003.7315,4611494.819
66,189,157,46,73,2584.24559,31570.32779,5135.89511,23470.90923,75454.23746,13352.40348,31158.9527,197339.1018,312845.7664,525.2447874,317342.8613,199005.0484,53082.0592,131613.5335,34885.01671,20045.86632,963308.5201,296898.149,140304.4318,253487.9714,5719.246629,0,48277.70101,0,937804,872087,1930963,842615,797696,556118016,-8000,910890.963,1414789,43966.4,1741,67,77499,930990,154722,703933,2259573,401733,942377,5925037,9401748,15782,9453475,5955332,1591598,3927056,1046783,602350,28196092,8751141,4176088,7431320,162303,0,1431612,0,14.16107383,31.9695302,326947.2483,4704595.383
67,221,230,12,37,2114.883587,33273.65318,5163.322965,27458.45493,35530.54341,14059.74459,36916.51907,249258.9102,293883.5702,505.9011028,116015.6029,203284.8251,55187.05605,179103.6781,39230.17873,31483.53103,774815.7333,707873.7125,972022.8844,210136.8531,6142.077885,0,45656.97119,0,1462433,4326731,1771029,390470,296847,505110528,-12000,1229895.593,1178245,45121.57143,2092,66,63761,997611,156384,830553,1068216,423433,1109620,7687015,8825138,15246,3489333,6088609,1656557,5412616,1183920,947509,23185404,21148824,29021006,6319680,177883,0,1388804,0,51.14,66.45113333,364652.7733,4720807.707
68,76,141,57,79,2163.761759,30308.80735,5009.229897,23827.39906,49951.02937,13023.92393,16121.08729,121776.1153,218485.2744,504.2121606,187247.9321,198347.9026,51377.25044,121668.5149,33368.42928,19326.40209,330006.8216,241854.6977,95369.4488,138346.3002,5213.790494,0,35716.17337,0,1006778,807887,1198271,632636,532019,519278592,-6000,575568.8571,1533178,44512.28571,-687,66,64879,904539,149666,715037,1502143,390188,487603,3672723,6561889,15120,5683606,5919174,1543435,3651816,1002507,579425,10454140,7249576,2817553,4145742,156753,0,1071663,0,14.32885906,33.74348993,266488.9128,4680523.221
69,73,196,92,73,2629.186096,29932.84644,5292.821914,22606.6024,76079.50713,13684.70529,32323.29961,210614.2008,308739.9689,532.2766166,317643.9626,256843.8304,51448.87747,139928.9276,36093.76672,21452.79909,840470.5559,352178.3849,511679.5618,273890.1743,5048.382836,0,51995.3785,0,1023423,2739105,1846144,837605,809045,612552704,-10000,1156524.68,10782103,45117.42857,2413,65,79294,911668,159418,685044,2291920,411944,972282,6339610,9275884,16037,9562640,7799418,1546245,4198200,1087488,646916,25275027,10671234,14764805,8264376,150668,0,1573696,0,39.29333333,54.38446667,395288.2133,4793704.693
70,82,220,213,96,4153.929718,29949.49371,4667.0105,23721.07221,23332.04112,12542.18102,7444.138233,70161.67907,826610.7017,477.7691089,62937.79294,190345.862,53697.55966,117647.2208,33108.21706,19266.86261,259556.458,327081.3915,316354.9343,71712.08859,5572.993885,0,35130.04994,0,1392294,1857098,1033514,260397,202170,451031040,-6000,784169.931,945595,44502.5,-550,64,130365,953249,149301,756636,742417,401088,246402,2265716,26429627,15266,1998446,6106148,1715477,3777289,1061463,623166,8280417,10739424,10148313,2435630,178255,0,1122554,0,37.26,53.9504,236844.2667,4584845.413
71,195,141,186,64,4144.369858,27307.18709,4376.350315,22429.3502,20221.6152,11965.63443,6352.701015,62504.61987,468997.6032,460.9761299,48941.81361,186055.9153,53260.40745,101441.7881,30539.24202,16741.61075,64306.42924,183120.2298,137099.5504,56091.99288,4100.444123,0,30477.42283,0,995439,1021855,642964,237912,183544,499720192,-4000,502890.3,2260876,42902.28571,-481,64,102514,672870,108726,556865,500110,295747,156896,1563323,11668230,11463,1205573,4639020,1325304,2526254,759580,416695,1428472,4752350,3475619,1399401,105657,0,755952,0,6.711409396,26.53295302,239304.4564,4611873.503
72,18,74,154,0,2013.78268,31877.08718,4977.780898,26550.29641,24558.02231,13706.25325,35003.57352,250227.7213,365592.5619,484.1834763,79437.70221,195747.9043,50677.08856,177192.0322,38455.22757,30104.82427,938896.3578,631895.2805,933460.629,233087.7139,5468.899995,0,47625.30362,0,1192126,3184701,1957599,221559,177787,507117568,-8000,1318749.792,2233364,44744.33333,3291,64,54943,863829,135910,723747,672283,372486,950840,6877545,10208715,13189,2203652,5335566,1381071,4834484,1045776,832924,24712315,17852913,25604027,6288565,155951,0,1297134,0,50.38255034,65.08100671,350982.953,4696208.644
73,144,102,105,26,2129.037985,31170.39092,4992.480871,24813.41538,49112.71259,13165.0377,25359.74369,212538.5063,148898.966,493.0396953,193965.0322,193430.0023,52651.80341,159355.6575,35015.11291,28137.97713,334875.1978,726854.0771,535820.4883,178097.0206,5557.025037,0,41836.64573,0,2180541,err,1091256,619042,515800,499511296,-10000,1045096.724,1334233,44777.14286,1348,63,73027,1063600,171506,853742,1658908,452255,865193,7322112,5372200,16935,6537902,6603546,1804434,5486270,1204717,973240,11548982,25279830,18481066,6121455,188104,0,1438766,0,61.32666667,77.04846667,372142.4,4828425.227
74,99,218,186,60,3921.887111,28040.2397,4406.682886,22436.1682,18975.68021,11926.66657,6952.723787,61729.85205,462744.8229,466.9547547,46047.45185,199047.7724,52389.37136,99841.72083,30962.68099,17247.66585,46985.39625,197642.4251,97540.14443,59949.74288,5224.993379,0,31188.34746,0,992375,861420,597706,218119,167651,472207360,-4000,468749.8077,2651111,44141.28571,-2052,63,116336,825720,130378,661544,563037,354130,201398,1826288,13694438,13772,1359707,5885936,1547762,2958735,914472,510978,1278675,5869957,2993570,1795253,160926,0,922251,0,7.308724832,26.90959732,236844.3758,4754210.792
